Contig accession,Feature name,Feature,Begin,End,Strand,Length
PPYXA570.00082,PPYXA570_04391,CDS,358462,359112,-,651
PPYXA570.00082,PPYXA570_04392,CDS,359090,360169,-,1080
PPYXA570.00082,PPYXA570_04393,CDS,360186,360833,-,648
PPYXA570.00082,PPYXA570_04394,CDS,360982,361686,-,705
PPYXA570.00082,PPYXA570_04395,CDS,361686,362171,-,486
PPYXA570.00082,PPYXA570_04396,CDS,362179,362847,-,669
PPYXA570.00082,PPYXA570_04397,CDS,362936,363247,-,312
PPYXA570.00082,PPYXA570_04398,CDS,363375,364601,-,1227
PPYXA570.00082,PPYXA570_04399,CDS,364746,365303,-,558
PPYXA570.00082,PPYXA570_04400,CDS,365744,365983,-,240
PPYXA570.00082,PPYXA570_04401,CDS,366032,366244,-,213
PPYXA570.00082,PPYXA570_04402,CDS,366297,366548,-,252
PPYXA570.00082,PPYXA570_04403,CDS,366652,367692,-,1041
PPYXA570.00082,PPYXA570_04404,CDS,367736,369043,-,1308
PPYXA570.00082,PPYXA570_04405,CDS,369067,369843,-,777
PPYXA570.00082,PPYXA570_04406,CDS,369824,370345,-,522
PPYXA570.00082,PPYXA570_04407,CDS,370568,370795,+,228
PPYXA570.00082,PPYXA570_04408,tRNA,371419,371497,-,79
PPYXA570.00082,PPYXA570_04409,tRNA,371509,371583,-,75
PPYXA570.00082,PPYXA570_04410,tRNA,371596,371667,-,72
PPYXA570.00082,PPYXA570_04411,tRNA,371674,371748,-,75
PPYXA570.00082,PPYXA570_04412,tRNA,371758,371830,-,73
PPYXA570.00082,PPYXA570_04413,tRNA,371849,371922,-,74
PPYXA570.00082,PPYXA570_04414,tRNA,371930,372015,-,86
PPYXA570.00082,PPYXA570_04415,tRNA,372020,372095,-,76
PPYXA570.00082,PPYXA570_04416,tRNA,372118,372190,-,73
PPYXA570.00082,PPYXA570_04417,tRNA,372228,372304,-,77
PPYXA570.00082,PPYXA570_04418,tRNA,372320,372396,-,77
PPYXA570.00082,PPYXA570_04419,tRNA,372423,372498,-,76
PPYXA570.00082,PPYXA570_04420,tRNA,372567,372638,-,72
PPYXA570.00082,PPYXA570_04421,tRNA,372656,372747,-,92
PPYXA570.00082,PPYXA570_04422,tRNA,372751,372826,-,76
PPYXA570.00082,PPYXA570_04423,rRNA,372893,373092,-,200
PPYXA570.00083,PPYXA570_04424,tRNA,21,96,-,76
PPYXA570.00083,PPYXA570_04425,tRNA,119,194,-,76
PPYXA570.00083,PPYXA570_04426,tRNA,246,322,-,77
PPYXA570.00084,PPYXA570_04427,tRNA,28,99,-,72
PPYXA570.00084,PPYXA570_04428,tRNA,131,222,-,92
PPYXA570.00084,PPYXA570_04429,tRNA,226,299,-,74
PPYXA570.00084,PPYXA570_04430,tRNA,333,408,-,76
PPYXA570.00085,PPYXA570_04431,rRNA,1,564,-,564
PPYXA570.00086,PPYXA570_04432,CDS,530,1408,-,879
PPYXA570.00086,PPYXA570_04433,CDS,1522,3240,-,1719
PPYXA570.00086,PPYXA570_04434,CDS,3427,3858,-,432
PPYXA570.00086,PPYXA570_04435,CDS,3967,5370,-,1404
PPYXA570.00086,PPYXA570_04436,CDS,5378,6022,-,645
PPYXA570.00086,PPYXA570_04437,CDS,6106,6819,-,714
PPYXA570.00086,PPYXA570_04438,CDS,6879,7340,-,462
PPYXA570.00086,PPYXA570_04439,CDS,7475,8920,-,1446
PPYXA570.00086,PPYXA570_04440,CDS,8947,10404,-,1458
PPYXA570.00086,PPYXA570_04441,CDS,10432,10719,-,288
PPYXA570.00086,PPYXA570_04442,CDS,11012,11398,-,387
PPYXA570.00086,PPYXA570_04443,CDS,11479,11688,-,210
PPYXA570.00086,PPYXA570_04444,CDS,11932,12561,-,630
PPYXA570.00086,PPYXA570_04445,CDS,12565,13134,-,570
PPYXA570.00086,PPYXA570_04446,CDS,13136,13750,-,615
PPYXA570.00086,PPYXA570_04447,CDS,13896,14219,+,324
PPYXA570.00086,PPYXA570_04448,CDS,14179,14382,+,204
PPYXA570.00086,PPYXA570_04449,CDS,14300,15490,-,1191
PPYXA570.00086,PPYXA570_04450,CDS,15501,16157,-,657
PPYXA570.00086,PPYXA570_04451,CDS,16551,17117,+,567
PPYXA570.00086,PPYXA570_04452,CDS,17218,18012,-,795
PPYXA570.00086,PPYXA570_04453,CDS,18101,18691,-,591
PPYXA570.00086,PPYXA570_04454,CDS,18812,19039,+,228
PPYXA570.00086,PPYXA570_04455,CDS,19198,19917,-,720
PPYXA570.00086,PPYXA570_04456,CDS,20150,20863,+,714
PPYXA570.00086,PPYXA570_04457,CDS,21003,21260,+,258
PPYXA570.00086,PPYXA570_04458,CDS,21303,21704,+,402
PPYXA570.00086,PPYXA570_04459,CDS,21806,22270,+,465
PPYXA570.00086,PPYXA570_04460,CDS,22385,23344,-,960
PPYXA570.00086,PPYXA570_04461,CDS,23463,24236,-,774
PPYXA570.00086,PPYXA570_04462,CDS,24233,24685,-,453
PPYXA570.00086,PPYXA570_04463,CDS,24704,25042,-,339
PPYXA570.00086,PPYXA570_04464,CDS,25143,26813,-,1671
PPYXA570.00086,PPYXA570_04465,CDS,26833,27702,-,870
PPYXA570.00086,PPYXA570_04466,CDS,27783,31499,-,3717
PPYXA570.00086,PPYXA570_04467,CDS,31483,32664,-,1182
PPYXA570.00086,PPYXA570_04468,CDS,32899,33240,-,342
PPYXA570.00086,PPYXA570_04469,CDS,33337,33852,-,516
PPYXA570.00086,PPYXA570_04470,CDS,33906,34427,-,522
PPYXA570.00086,PPYXA570_04471,CDS,34689,34856,+,168
PPYXA570.00086,PPYXA570_04472,CDS,34986,36173,-,1188
PPYXA570.00086,PPYXA570_04473,CDS,36362,37231,-,870
PPYXA570.00086,PPYXA570_04474,CDS,37741,37926,+,186
PPYXA570.00086,PPYXA570_04475,CDS,38108,39736,-,1629
PPYXA570.00086,PPYXA570_04476,CDS,39951,40784,-,834
PPYXA570.00086,PPYXA570_04477,CDS,40774,41757,-,984
PPYXA570.00086,PPYXA570_04478,CDS,41772,42731,-,960
PPYXA570.00086,PPYXA570_04479,CDS,42889,47256,-,4368
PPYXA570.00086,PPYXA570_04480,CDS,47356,47853,-,498
PPYXA570.00086,PPYXA570_04481,CDS,47885,48352,-,468
PPYXA570.00086,PPYXA570_04482,CDS,48425,48940,-,516
PPYXA570.00086,PPYXA570_04483,CDS,49339,50316,+,978
PPYXA570.00086,PPYXA570_04484,CDS,50326,51324,+,999
PPYXA570.00086,PPYXA570_04485,CDS,51321,52112,+,792
PPYXA570.00086,PPYXA570_04486,CDS,52114,52464,+,351
PPYXA570.00086,PPYXA570_04487,CDS,52557,53567,-,1011
PPYXA570.00086,PPYXA570_04488,CDS,53894,54925,-,1032
PPYXA570.00086,PPYXA570_04489,CDS,54922,56268,-,1347
PPYXA570.00086,PPYXA570_04490,CDS,56335,56436,-,102
PPYXA570.00086,PPYXA570_04491,CDS,56628,57176,+,549
PPYXA570.00086,PPYXA570_04492,CDS,57266,58498,+,1233
PPYXA570.00086,PPYXA570_04493,CDS,58589,58720,-,132
PPYXA570.00086,PPYXA570_04494,CDS,58894,60027,+,1134
PPYXA570.00086,PPYXA570_04495,CDS,60486,61952,+,1467
PPYXA570.00086,PPYXA570_04496,CDS,62075,63451,-,1377
PPYXA570.00086,PPYXA570_04497,CDS,63500,64627,-,1128
PPYXA570.00086,PPYXA570_04498,CDS,64908,65153,+,246
PPYXA570.00086,PPYXA570_04499,CDS,65144,67153,+,2010
PPYXA570.00086,PPYXA570_04500,CDS,67452,68975,-,1524
PPYXA570.00086,PPYXA570_04501,CDS,69032,70348,-,1317
PPYXA570.00086,PPYXA570_04502,CDS,70484,71656,+,1173
PPYXA570.00086,PPYXA570_04503,CDS,71746,71976,-,231
PPYXA570.00086,PPYXA570_04504,CDS,72032,72973,-,942
PPYXA570.00086,PPYXA570_04505,CDS,73255,73986,+,732
PPYXA570.00086,PPYXA570_04506,CDS,74068,74529,-,462
PPYXA570.00086,PPYXA570_04507,CDS,74540,75094,-,555
PPYXA570.00086,PPYXA570_04508,CDS,75230,75865,+,636
PPYXA570.00086,PPYXA570_04509,CDS,75875,77398,+,1524
PPYXA570.00086,PPYXA570_04510,CDS,77562,79607,-,2046
PPYXA570.00086,PPYXA570_04511,CDS,79980,81413,-,1434
PPYXA570.00086,PPYXA570_04512,CDS,81734,84163,-,2430
PPYXA570.00086,PPYXA570_04513,CDS,84350,84718,-,369
PPYXA570.00086,PPYXA570_04514,CDS,84820,86145,-,1326
PPYXA570.00086,PPYXA570_04515,CDS,86112,86447,-,336
PPYXA570.00086,PPYXA570_04516,CDS,86448,87056,-,609
PPYXA570.00086,PPYXA570_04517,CDS,87056,89032,-,1977
PPYXA570.00086,PPYXA570_04518,CDS,89059,90042,-,984
PPYXA570.00086,PPYXA570_04519,CDS,90395,90643,-,249
PPYXA570.00086,PPYXA570_04520,CDS,90864,92210,-,1347
PPYXA570.00086,PPYXA570_04521,CDS,92207,94732,-,2526
PPYXA570.00086,PPYXA570_04522,CDS,94786,96480,-,1695
PPYXA570.00086,PPYXA570_04523,CDS,96543,97445,-,903
PPYXA570.00086,PPYXA570_04524,CDS,97461,98474,-,1014
PPYXA570.00086,PPYXA570_04525,CDS,98811,99005,+,195
PPYXA570.00086,PPYXA570_04526,CDS,98937,99353,-,417
PPYXA570.00086,PPYXA570_04527,CDS,99495,101297,-,1803
PPYXA570.00086,PPYXA570_04528,CDS,101278,103038,-,1761
PPYXA570.00086,PPYXA570_04529,CDS,103038,104051,-,1014
PPYXA570.00086,PPYXA570_04530,CDS,104038,105444,-,1407
PPYXA570.00086,PPYXA570_04531,CDS,105698,105859,-,162
PPYXA570.00086,PPYXA570_04532,CDS,105849,107498,-,1650
PPYXA570.00086,PPYXA570_04533,CDS,107491,109281,-,1791
PPYXA570.00086,PPYXA570_04534,CDS,109407,109988,-,582
PPYXA570.00086,PPYXA570_04535,CDS,110289,111263,-,975
PPYXA570.00086,PPYXA570_04536,CDS,111238,112617,-,1380
PPYXA570.00086,PPYXA570_04537,CDS,112691,113644,-,954
PPYXA570.00086,PPYXA570_04538,CDS,113684,114625,-,942
PPYXA570.00086,PPYXA570_04539,CDS,114830,115630,-,801
PPYXA570.00086,PPYXA570_04540,CDS,115885,117219,+,1335
PPYXA570.00086,PPYXA570_04541,CDS,117347,118144,+,798
PPYXA570.00086,PPYXA570_04542,CDS,118270,118596,-,327
PPYXA570.00086,PPYXA570_04543,CDS,118749,119660,-,912
PPYXA570.00086,PPYXA570_04544,CDS,119819,120595,-,777
PPYXA570.00086,PPYXA570_04545,CDS,120595,121575,-,981
PPYXA570.00086,PPYXA570_04546,CDS,121588,122346,-,759
PPYXA570.00086,PPYXA570_04547,CDS,122340,123290,-,951
PPYXA570.00086,PPYXA570_04548,CDS,123280,124233,-,954
PPYXA570.00086,PPYXA570_04549,CDS,124557,125234,+,678
PPYXA570.00086,PPYXA570_04550,CDS,125235,126152,+,918
PPYXA570.00086,PPYXA570_04551,CDS,126260,126937,+,678
PPYXA570.00086,PPYXA570_04552,CDS,126934,129480,+,2547
PPYXA570.00086,PPYXA570_04553,CDS,129579,130118,-,540
PPYXA570.00086,PPYXA570_04554,CDS,130381,131352,+,972
PPYXA570.00086,PPYXA570_04555,CDS,131514,133211,-,1698
PPYXA570.00086,PPYXA570_04556,CDS,133450,134259,-,810
PPYXA570.00086,PPYXA570_04557,CDS,134457,135863,-,1407
PPYXA570.00086,PPYXA570_04558,CDS,136110,138017,-,1908
PPYXA570.00086,PPYXA570_04559,CDS,138272,139240,+,969
PPYXA570.00086,PPYXA570_04560,CDS,139264,140112,+,849
PPYXA570.00086,PPYXA570_04561,CDS,140109,140963,+,855
PPYXA570.00086,PPYXA570_04562,CDS,140960,141757,+,798
PPYXA570.00086,PPYXA570_04563,CDS,141843,142973,-,1131
PPYXA570.00086,PPYXA570_04564,CDS,143136,144011,-,876
PPYXA570.00086,PPYXA570_04565,CDS,144085,144918,-,834
PPYXA570.00086,PPYXA570_04566,CDS,144998,146062,-,1065
PPYXA570.00086,PPYXA570_04567,CDS,146429,147112,-,684
PPYXA570.00086,PPYXA570_04568,CDS,147229,147726,-,498
PPYXA570.00086,PPYXA570_04569,CDS,147787,148101,-,315
PPYXA570.00086,PPYXA570_04570,CDS,148247,149437,-,1191
PPYXA570.00086,PPYXA570_04571,CDS,149486,150058,-,573
PPYXA570.00086,PPYXA570_04572,CDS,150260,151561,-,1302
PPYXA570.00086,PPYXA570_04573,CDS,151594,152301,-,708
PPYXA570.00086,PPYXA570_04574,CDS,152392,153573,-,1182
PPYXA570.00086,PPYXA570_04575,CDS,153606,154784,-,1179
PPYXA570.00086,PPYXA570_04576,CDS,154860,155255,-,396
PPYXA570.00086,PPYXA570_04577,CDS,155286,155948,-,663
PPYXA570.00086,PPYXA570_04578,CDS,156158,157093,-,936
PPYXA570.00086,PPYXA570_04579,CDS,157368,157781,+,414
PPYXA570.00086,PPYXA570_04580,CDS,157838,158956,-,1119
PPYXA570.00086,PPYXA570_04581,CDS,159638,160267,-,630
PPYXA570.00086,PPYXA570_04582,CDS,160310,163234,-,2925
PPYXA570.00086,PPYXA570_04583,CDS,163852,164952,-,1101
PPYXA570.00086,PPYXA570_04584,CDS,164949,165713,-,765
PPYXA570.00086,PPYXA570_04585,CDS,165797,166894,-,1098
PPYXA570.00086,PPYXA570_04586,CDS,167151,167486,+,336
PPYXA570.00086,PPYXA570_04587,CDS,167657,168049,-,393
PPYXA570.00086,PPYXA570_04588,CDS,168199,168717,+,519
PPYXA570.00086,PPYXA570_04589,CDS,168911,169612,+,702
PPYXA570.00086,PPYXA570_04590,CDS,169625,170800,-,1176
PPYXA570.00086,PPYXA570_04591,CDS,171041,171574,+,534
PPYXA570.00086,PPYXA570_04592,CDS,171711,173030,+,1320
PPYXA570.00086,PPYXA570_04593,CDS,173014,174264,+,1251
PPYXA570.00086,PPYXA570_04594,CDS,174420,174839,-,420
PPYXA570.00086,PPYXA570_04595,CDS,174865,176154,-,1290
PPYXA570.00086,PPYXA570_04596,CDS,176234,176584,-,351
PPYXA570.00086,PPYXA570_04597,CDS,176670,178259,-,1590
PPYXA570.00086,PPYXA570_04598,CDS,178449,179222,+,774
PPYXA570.00086,PPYXA570_04599,CDS,179444,180670,+,1227
PPYXA570.00086,PPYXA570_04600,CDS,180802,182019,-,1218
PPYXA570.00086,PPYXA570_04601,CDS,182240,185557,-,3318
PPYXA570.00086,PPYXA570_04602,CDS,185745,186584,+,840
PPYXA570.00086,PPYXA570_04603,CDS,186812,187849,-,1038
PPYXA570.00086,PPYXA570_04604,CDS,187836,188297,-,462
PPYXA570.00086,PPYXA570_04605,CDS,188450,191560,-,3111
PPYXA570.00086,PPYXA570_04606,CDS,191557,192978,-,1422
PPYXA570.00086,PPYXA570_04607,CDS,193152,193802,-,651
PPYXA570.00086,PPYXA570_04608,CDS,193799,195031,-,1233
PPYXA570.00086,PPYXA570_04609,CDS,195280,195450,-,171
PPYXA570.00086,PPYXA570_04610,CDS,195469,195663,-,195
PPYXA570.00086,PPYXA570_04611,CDS,195901,197088,+,1188
PPYXA570.00086,PPYXA570_04612,CDS,197164,198627,-,1464
PPYXA570.00086,PPYXA570_04613,CDS,198663,199490,-,828
PPYXA570.00086,PPYXA570_04614,CDS,199490,200374,-,885
PPYXA570.00086,PPYXA570_04615,CDS,200435,201760,-,1326
PPYXA570.00086,PPYXA570_04616,CDS,201924,202901,-,978
PPYXA570.00086,PPYXA570_04617,CDS,203328,203966,-,639
PPYXA570.00086,PPYXA570_04618,CDS,204302,204910,+,609
PPYXA570.00086,PPYXA570_04619,CDS,204885,205142,+,258
PPYXA570.00086,PPYXA570_04620,CDS,205227,205919,-,693
PPYXA570.00086,PPYXA570_04621,CDS,205965,207134,-,1170
PPYXA570.00086,PPYXA570_04622,CDS,207204,207785,-,582
PPYXA570.00086,PPYXA570_04623,CDS,208061,208627,+,567
PPYXA570.00086,PPYXA570_04624,CDS,208724,209404,+,681
PPYXA570.00086,PPYXA570_04625,CDS,209397,210500,+,1104
PPYXA570.00086,PPYXA570_04626,CDS,210895,211884,-,990
PPYXA570.00086,PPYXA570_04627,CDS,212032,213378,-,1347
PPYXA570.00086,PPYXA570_04628,CDS,213396,214664,-,1269
PPYXA570.00086,PPYXA570_04629,CDS,214672,215181,-,510
PPYXA570.00086,PPYXA570_04630,CDS,215192,216334,-,1143
PPYXA570.00086,PPYXA570_04631,CDS,216336,217436,-,1101
PPYXA570.00086,PPYXA570_04632,CDS,217830,218873,+,1044
PPYXA570.00086,PPYXA570_04633,CDS,219884,222853,-,2970
PPYXA570.00091,PPYXA570_04634,CDS,292,1230,+,939
PPYXA570.00091,PPYXA570_04635,CDS,3175,4656,+,1482
PPYXA570.00091,PPYXA570_04636,CDS,5911,6279,+,369
PPYXA570.00091,PPYXA570_04637,CDS,6457,6921,+,465
PPYXA570.00091,PPYXA570_04638,CDS,9046,9468,+,423
PPYXA570.00091,PPYXA570_04639,CDS,9729,11462,-,1734
PPYXA570.00091,PPYXA570_04640,CDS,11459,13285,-,1827
PPYXA570.00091,PPYXA570_04641,CDS,13275,16583,-,3309
PPYXA570.00091,PPYXA570_04642,CDS,16738,21549,-,4812
PPYXA570.00092,PPYXA570_04643,CDS,1390,1608,+,219
PPYXA570.00092,PPYXA570_04644,CDS,1900,2985,+,1086
PPYXA570.00092,PPYXA570_04645,CDS,3409,4197,+,789
PPYXA570.00092,PPYXA570_04646,CDS,4531,5136,+,606
PPYXA570.00092,PPYXA570_04647,CDS,5509,6387,+,879
PPYXA570.00092,PPYXA570_04648,CDS,6439,7308,+,870
PPYXA570.00092,PPYXA570_04649,CDS,9069,9554,-,486
PPYXA570.00092,PPYXA570_04650,CDS,10179,10421,-,243
PPYXA570.00092,PPYXA570_04651,CDS,10860,11027,+,168
PPYXA570.00092,PPYXA570_04652,CDS,11549,12490,-,942
PPYXA570.00092,PPYXA570_04653,CDS,12612,13490,+,879
PPYXA570.00092,PPYXA570_04654,CDS,15043,16875,-,1833
PPYXA570.00092,PPYXA570_04655,CDS,17507,18847,-,1341
PPYXA570.00092,PPYXA570_04656,CDS,18907,20376,-,1470
PPYXA570.00092,PPYXA570_04657,CDS,20373,21206,-,834
PPYXA570.00092,PPYXA570_04658,CDS,21428,22051,-,624
PPYXA570.00092,PPYXA570_04659,CDS,22202,22768,-,567
PPYXA570.00092,PPYXA570_04660,CDS,22959,25751,-,2793
PPYXA570.00092,PPYXA570_04661,tRNA,26479,26549,-,71
PPYXA570.00092,PPYXA570_04662,tRNA,26559,26632,-,74
PPYXA570.00092,PPYXA570_04663,tRNA,26655,26731,-,77
PPYXA570.00093,PPYXA570_04664,tRNA,25,99,-,75
PPYXA570.00093,PPYXA570_04665,tRNA,155,230,-,76
PPYXA570.00093,PPYXA570_04666,tRNA,242,313,-,72
PPYXA570.00093,PPYXA570_04667,tRNA,325,397,-,73
PPYXA570.00093,PPYXA570_04668,tRNA,401,476,-,76
PPYXA570.00093,PPYXA570_04669,rRNA,495,611,-,117
PPYXA570.00094,PPYXA570_04670,rRNA,1,91,-,91
PPYXA570.00094,PPYXA570_04671,CDS,458,688,-,231
PPYXA570.00094,PPYXA570_04672,CDS,884,1498,-,615
PPYXA570.00094,PPYXA570_04673,CDS,1594,2373,+,780
PPYXA570.00094,PPYXA570_04674,CDS,2480,3211,+,732
PPYXA570.00094,PPYXA570_04675,CDS,3245,4351,-,1107
PPYXA570.00094,PPYXA570_04676,CDS,4411,5187,-,777
PPYXA570.00094,PPYXA570_04677,CDS,5256,6425,-,1170
PPYXA570.00094,PPYXA570_04678,CDS,6481,7173,-,693
PPYXA570.00094,PPYXA570_04679,CDS,7229,7348,-,120
PPYXA570.00094,PPYXA570_04680,CDS,7446,7634,-,189
PPYXA570.00094,PPYXA570_04681,CDS,8336,8728,-,393
PPYXA570.00094,PPYXA570_04682,CDS,8749,9186,-,438
PPYXA570.00094,PPYXA570_04683,CDS,9370,10140,-,771
PPYXA570.00094,PPYXA570_04684,CDS,10307,10672,-,366
PPYXA570.00094,PPYXA570_04685,CDS,10707,11651,-,945
PPYXA570.00094,PPYXA570_04686,CDS,11787,12182,-,396
PPYXA570.00094,PPYXA570_04687,CDS,12202,12570,-,369
PPYXA570.00094,PPYXA570_04688,CDS,12592,12705,-,114
PPYXA570.00094,PPYXA570_04689,CDS,12824,13039,-,216
PPYXA570.00094,PPYXA570_04690,CDS,13042,13350,-,309
PPYXA570.00094,PPYXA570_04691,CDS,13360,13845,-,486
PPYXA570.00094,PPYXA570_04692,CDS,13905,14549,-,645
PPYXA570.00094,PPYXA570_04693,CDS,14640,15938,-,1299
PPYXA570.00094,PPYXA570_04694,CDS,15938,16378,-,441
PPYXA570.00094,PPYXA570_04695,CDS,16422,16607,-,186
PPYXA570.00094,PPYXA570_04696,CDS,16620,17117,-,498
PPYXA570.00094,PPYXA570_04697,CDS,17145,17513,-,369
PPYXA570.00094,PPYXA570_04698,CDS,17627,18169,-,543
PPYXA570.00094,PPYXA570_04699,CDS,18203,18601,-,399
PPYXA570.00094,PPYXA570_04700,CDS,18634,18819,-,186
PPYXA570.00094,PPYXA570_04701,CDS,18895,19440,-,546
PPYXA570.00094,PPYXA570_04702,CDS,19472,19825,-,354
PPYXA570.00094,PPYXA570_04703,CDS,19862,20230,-,369
PPYXA570.00094,PPYXA570_04704,CDS,20265,20528,-,264
PPYXA570.00094,PPYXA570_04705,CDS,20579,20776,-,198
PPYXA570.00094,PPYXA570_04706,CDS,20766,21200,-,435
PPYXA570.00094,PPYXA570_04707,CDS,21203,21868,-,666
PPYXA570.00094,PPYXA570_04708,CDS,21882,22214,-,333
PPYXA570.00094,PPYXA570_04709,CDS,22250,22528,-,279
PPYXA570.00094,PPYXA570_04710,CDS,22601,23431,-,831
PPYXA570.00094,PPYXA570_04711,CDS,23462,23752,-,291
PPYXA570.00094,PPYXA570_04712,CDS,23752,24375,-,624
PPYXA570.00094,PPYXA570_04713,CDS,24402,25025,-,624
PPYXA570.00094,PPYXA570_04714,CDS,25058,25366,-,309
PPYXA570.00094,PPYXA570_04715,CDS,25707,26897,-,1191
PPYXA570.00094,PPYXA570_04716,CDS,26990,29068,-,2079
PPYXA570.00094,PPYXA570_04717,CDS,29116,29586,-,471
PPYXA570.00094,PPYXA570_04718,CDS,29637,30059,-,423
PPYXA570.00094,PPYXA570_04719,CDS,30204,30455,-,252
PPYXA570.00094,PPYXA570_04720,CDS,30676,34290,-,3615
PPYXA570.00094,PPYXA570_04721,CDS,34431,37994,-,3564
PPYXA570.00094,PPYXA570_04722,CDS,38320,38934,-,615
PPYXA570.00094,PPYXA570_04723,CDS,39091,39456,-,366
PPYXA570.00094,PPYXA570_04724,CDS,39525,40028,-,504
PPYXA570.00094,PPYXA570_04725,CDS,40322,41014,-,693
PPYXA570.00094,PPYXA570_04726,CDS,41102,41527,-,426
PPYXA570.00094,PPYXA570_04727,CDS,41601,42134,-,534
PPYXA570.00094,PPYXA570_04728,CDS,42157,42348,-,192
PPYXA570.00094,PPYXA570_04729,CDS,42851,43495,-,645
PPYXA570.00094,PPYXA570_04730,CDS,43658,44179,-,522
PPYXA570.00094,PPYXA570_04731,CDS,44184,44930,-,747
PPYXA570.00094,PPYXA570_04732,CDS,44986,45444,-,459
PPYXA570.00094,PPYXA570_04733,CDS,45441,46844,-,1404
PPYXA570.00094,PPYXA570_04734,CDS,46869,47549,-,681
PPYXA570.00094,PPYXA570_04735,CDS,48031,49491,-,1461
PPYXA570.00094,PPYXA570_04736,CDS,49531,50007,-,477
PPYXA570.00094,PPYXA570_04737,CDS,50004,50702,-,699
PPYXA570.00094,PPYXA570_04738,CDS,50773,51858,-,1086
PPYXA570.00094,PPYXA570_04739,CDS,52049,52795,-,747
PPYXA570.00094,PPYXA570_04740,CDS,52850,53926,-,1077
PPYXA570.00094,PPYXA570_04741,CDS,53939,55312,-,1374
PPYXA570.00094,PPYXA570_04742,CDS,55555,57999,-,2445
PPYXA570.00094,PPYXA570_04743,CDS,58044,59108,-,1065
PPYXA570.00094,PPYXA570_04744,CDS,59138,59662,-,525
PPYXA570.00094,PPYXA570_04745,CDS,59747,60211,-,465
PPYXA570.00094,PPYXA570_04746,CDS,60703,61890,-,1188
PPYXA570.00094,PPYXA570_04747,rRNA,62052,62168,-,117
PPYXA570.00094,PPYXA570_04748,rRNA,62313,62410,-,98
PPYXA570.00095,PPYXA570_04749,rRNA,1,579,-,579
PPYXA570.00096,PPYXA570_04750,rRNA,1,278,-,278
PPYXA570.00097,PPYXA570_04751,rRNA,1,218,-,218
PPYXA570.00098,PPYXA570_04752,rRNA,1,217,-,217
PPYXA570.00099,PPYXA570_04753,rRNA,1,578,-,578
PPYXA570.00100,PPYXA570_04754,rRNA,1,326,-,326
PPYXA570.00101,PPYXA570_04755,rRNA,1,894,-,894
PPYXA570.00101,PPYXA570_04756,tRNA,1035,1110,-,76
PPYXA570.00101,PPYXA570_04757,tRNA,1132,1208,-,77
PPYXA570.00101,PPYXA570_04758,rRNA,1249,1365,-,117
PPYXA570.00101,PPYXA570_04759,rRNA,1483,1560,-,78
PPYXA570.00102,PPYXA570_04760,tRNA,191,266,-,76
PPYXA570.00102,PPYXA570_04761,rRNA,365,425,-,61
PPYXA570.00103,PPYXA570_04762,rRNA,1,464,-,464
PPYXA570.00103,PPYXA570_04763,CDS,842,2857,-,2016
PPYXA570.00103,PPYXA570_04764,CDS,2944,5268,-,2325
PPYXA570.00103,PPYXA570_04765,CDS,5310,6005,-,696
PPYXA570.00103,PPYXA570_04766,CDS,6147,7019,-,873
PPYXA570.00103,PPYXA570_04767,CDS,7155,8555,-,1401
PPYXA570.00103,PPYXA570_04768,CDS,8552,9460,-,909
PPYXA570.00103,PPYXA570_04769,CDS,10107,11018,-,912
PPYXA570.00103,PPYXA570_04770,CDS,11211,12083,-,873
PPYXA570.00103,PPYXA570_04771,CDS,12085,13104,-,1020
PPYXA570.00103,PPYXA570_04772,CDS,13185,13730,-,546
PPYXA570.00103,PPYXA570_04773,CDS,13814,15688,+,1875
PPYXA570.00103,PPYXA570_04774,CDS,15758,16855,-,1098
PPYXA570.00103,PPYXA570_04775,CDS,16918,17646,-,729
PPYXA570.00103,PPYXA570_04776,CDS,17674,18792,-,1119
PPYXA570.00103,PPYXA570_04777,CDS,18862,22704,-,3843
PPYXA570.00103,PPYXA570_04778,CDS,22738,23151,-,414
PPYXA570.00103,PPYXA570_04779,CDS,23148,24686,-,1539
PPYXA570.00103,PPYXA570_04780,CDS,24700,26007,-,1308
PPYXA570.00103,PPYXA570_04781,CDS,26018,26806,-,789
PPYXA570.00103,PPYXA570_04782,CDS,26957,29407,+,2451
PPYXA570.00103,PPYXA570_04783,CDS,30238,30342,-,105
PPYXA570.00103,PPYXA570_04784,CDS,30634,31974,-,1341
PPYXA570.00103,PPYXA570_04785,CDS,31952,35182,-,3231
PPYXA570.00103,PPYXA570_04786,CDS,36713,37594,-,882
PPYXA570.00103,PPYXA570_04787,CDS,37782,38813,+,1032
PPYXA570.00103,PPYXA570_04788,CDS,38836,39264,+,429
PPYXA570.00103,PPYXA570_04789,CDS,39367,41877,-,2511
PPYXA570.00103,PPYXA570_04790,CDS,42311,42670,-,360
PPYXA570.00103,PPYXA570_04791,CDS,42948,44861,-,1914
PPYXA570.00103,PPYXA570_04792,CDS,44910,46142,-,1233
PPYXA570.00103,PPYXA570_04793,CDS,46498,48123,+,1626
PPYXA570.00103,PPYXA570_04794,CDS,48242,49453,-,1212
PPYXA570.00103,PPYXA570_04795,CDS,49864,52725,-,2862
PPYXA570.00103,PPYXA570_04796,CDS,52895,54886,-,1992
PPYXA570.00103,PPYXA570_04797,CDS,55095,55922,+,828
