Contig accession,Feature name,Feature,Begin,End,Strand,Length
Contig_058,Feature_03977,CDS,674723,675862,-,1140
Contig_058,Feature_03978,CDS,675883,676911,-,1029
Contig_058,Feature_03979,CDS,676919,679012,-,2094
Contig_058,Feature_03980,CDS,679238,680245,-,1008
Contig_058,Feature_03981,CDS,680296,680910,-,615
Contig_058,Feature_03982,CDS,680907,681644,-,738
Contig_058,Feature_03983,CDS,681641,682282,-,642
Contig_058,Feature_03984,tRNA,682456,682529,-,74
Contig_058,Feature_03985,tRNA,682537,682616,-,80
Contig_058,Feature_03986,tRNA,682629,682705,-,77
Contig_058,Feature_03987,tRNA,682711,682785,-,75
Contig_058,Feature_03988,tRNA,682821,682896,-,76
Contig_058,Feature_03989,tRNA,682925,683001,-,77
Contig_058,Feature_03990,tRNA,683028,683104,-,77
Contig_058,Feature_03991,tRNA,683135,683210,-,76
Contig_058,Feature_03992,tRNA,683220,683291,-,72
Contig_058,Feature_03993,tRNA,683309,683400,-,92
Contig_058,Feature_03994,tRNA,683404,683479,-,76
Contig_058,Feature_03995,rRNA,683498,683614,-,117
Contig_058,Feature_03996,rRNA,683765,683964,-,200
Contig_059,Feature_03997,rRNA,1,85,-,85
Contig_060,Feature_03998,rRNA,1,74,-,74
Contig_061,Feature_03999,rRNA,1,70,-,70
Contig_062,Feature_04000,rRNA,1,66,-,66
Contig_066,Feature_04001,rRNA,290,334,-,45
Contig_068,Feature_04002,rRNA,267,306,-,40
Contig_069,Feature_04003,rRNA,224,284,-,61
Contig_070,Feature_04004,rRNA,258,318,-,61
Contig_071,Feature_04005,rRNA,209,253,-,45
Contig_072,Feature_04006,rRNA,187,247,-,61
Contig_073,Feature_04007,rRNA,187,247,-,61
Contig_074,Feature_04008,rRNA,22,543,-,522
Contig_075,Feature_04009,rRNA,1,643,-,643
Contig_076,Feature_04010,rRNA,1,203,-,203
Contig_077,Feature_04011,rRNA,1,203,-,203
Contig_078,Feature_04012,CDS,272,634,+,363
Contig_078,Feature_04013,CDS,743,1003,-,261
Contig_078,Feature_04014,CDS,1071,1577,-,507
Contig_078,Feature_04015,CDS,1715,2194,-,480
Contig_078,Feature_04016,CDS,2557,2721,-,165
Contig_078,Feature_04017,CDS,2865,2984,-,120
Contig_078,Feature_04018,CDS,2947,4344,-,1398
Contig_078,Feature_04019,CDS,4944,5387,+,444
Contig_078,Feature_04020,CDS,5423,5827,+,405
Contig_078,Feature_04021,CDS,5912,6037,-,126
Contig_078,Feature_04022,CDS,6340,7248,-,909
Contig_078,Feature_04023,CDS,7565,7879,-,315
Contig_078,Feature_04024,CDS,8413,9051,-,639
Contig_078,Feature_04025,CDS,11237,11755,-,519
Contig_078,Feature_04026,CDS,12029,13624,+,1596
Contig_078,Feature_04027,CDS,14109,14369,-,261
Contig_078,Feature_04028,CDS,14732,14914,+,183
Contig_079,Feature_04029,CDS,92,322,+,231
Contig_079,Feature_04030,CDS,1102,1242,-,141
Contig_079,Feature_04031,CDS,1257,2651,-,1395
Contig_079,Feature_04032,CDS,2673,3983,-,1311
Contig_079,Feature_04033,CDS,4003,5205,-,1203
Contig_079,Feature_04034,CDS,5348,6397,-,1050
Contig_079,Feature_04035,CDS,6460,9198,-,2739
Contig_079,Feature_04036,CDS,9223,9600,-,378
Contig_079,Feature_04037,CDS,9634,10164,-,531
Contig_079,Feature_04038,CDS,10192,10818,-,627
Contig_079,Feature_04039,CDS,11177,12391,-,1215
Contig_079,Feature_04040,CDS,13380,13871,+,492
Contig_079,Feature_04041,CDS,14117,14254,+,138
Contig_079,Feature_04042,CDS,15460,18999,-,3540
Contig_079,Feature_04043,CDS,19898,20110,+,213
Contig_079,Feature_04044,CDS,20233,21489,-,1257
Contig_079,Feature_04045,CDS,21632,21862,+,231
Contig_079,Feature_04046,CDS,21864,22745,-,882
Contig_079,Feature_04047,CDS,22931,23842,-,912
Contig_079,Feature_04048,CDS,24374,24784,-,411
Contig_080,Feature_04049,CDS,693,1583,-,891
Contig_080,Feature_04050,CDS,2143,3009,-,867
Contig_080,Feature_04051,CDS,3138,4028,-,891
Contig_082,Feature_04052,rRNA,1,95,-,95
Contig_082,Feature_04053,CDS,642,2315,-,1674
Contig_082,Feature_04054,CDS,2474,3358,-,885
Contig_082,Feature_04055,CDS,3376,4275,-,900
Contig_082,Feature_04056,CDS,4272,5240,-,969
Contig_082,Feature_04057,CDS,5268,6554,-,1287
Contig_082,Feature_04058,CDS,6596,7033,-,438
Contig_082,Feature_04059,CDS,7191,8501,-,1311
Contig_082,Feature_04060,CDS,8515,9252,-,738
Contig_082,Feature_04061,CDS,9399,9716,-,318
Contig_082,Feature_04062,CDS,9722,10060,-,339
Contig_082,Feature_04063,CDS,10074,10385,-,312
Contig_082,Feature_04064,CDS,10582,11766,-,1185
Contig_082,Feature_04065,CDS,11815,12693,-,879
Contig_082,Feature_04066,CDS,12686,13531,-,846
Contig_082,Feature_04067,CDS,13823,14620,-,798
Contig_082,Feature_04068,CDS,14624,15286,-,663
Contig_082,Feature_04069,CDS,15369,15899,-,531
Contig_082,Feature_04070,CDS,15899,16720,-,822
Contig_082,Feature_04071,CDS,16776,17810,-,1035
Contig_082,Feature_04072,CDS,17917,18588,-,672
Contig_082,Feature_04073,CDS,18624,19232,-,609
Contig_082,Feature_04074,CDS,19255,19497,-,243
Contig_082,Feature_04075,CDS,19619,20896,-,1278
Contig_082,Feature_04076,CDS,21063,22394,-,1332
Contig_082,Feature_04077,CDS,22449,23825,-,1377
Contig_082,Feature_04078,CDS,23862,26528,-,2667
Contig_082,Feature_04079,CDS,26963,28294,-,1332
Contig_082,Feature_04080,CDS,28420,29331,-,912
Contig_082,Feature_04081,CDS,29328,30632,-,1305
Contig_082,Feature_04082,CDS,30664,31662,-,999
Contig_082,Feature_04083,CDS,31711,33267,-,1557
Contig_082,Feature_04084,CDS,33272,34198,-,927
Contig_082,Feature_04085,CDS,34200,34847,-,648
Contig_082,Feature_04086,CDS,34856,35683,-,828
Contig_082,Feature_04087,CDS,35700,37094,-,1395
Contig_082,Feature_04088,CDS,37341,37745,-,405
Contig_082,Feature_04089,CDS,38005,38592,-,588
Contig_082,Feature_04090,CDS,38880,39491,-,612
Contig_082,Feature_04091,CDS,39510,41846,-,2337
Contig_082,Feature_04092,CDS,41957,43684,-,1728
Contig_082,Feature_04093,CDS,43902,45020,-,1119
Contig_082,Feature_04094,CDS,45131,46387,-,1257
Contig_082,Feature_04095,CDS,46400,47035,-,636
Contig_082,Feature_04096,CDS,47400,48713,-,1314
Contig_082,Feature_04097,CDS,48857,49789,-,933
Contig_082,Feature_04098,tRNA,50028,50101,+,74
Contig_082,Feature_04099,CDS,50318,51082,+,765
Contig_082,Feature_04100,CDS,51158,54397,-,3240
Contig_082,Feature_04101,CDS,54416,55099,-,684
Contig_082,Feature_04102,CDS,55096,55764,-,669
Contig_082,Feature_04103,CDS,55788,56606,-,819
Contig_082,Feature_04104,CDS,56606,57499,-,894
Contig_082,Feature_04105,CDS,57570,58898,-,1329
Contig_082,Feature_04106,CDS,59193,60233,+,1041
Contig_082,Feature_04107,CDS,60318,61811,-,1494
Contig_082,Feature_04108,CDS,61843,62667,-,825
Contig_082,Feature_04109,CDS,62926,64467,+,1542
Contig_082,Feature_04110,CDS,64665,65954,+,1290
Contig_082,Feature_04111,CDS,65988,66863,+,876
Contig_082,Feature_04112,CDS,66885,67712,+,828
Contig_082,Feature_04113,CDS,68259,69791,-,1533
Contig_082,Feature_04114,CDS,69757,71430,-,1674
Contig_082,Feature_04115,CDS,71677,72324,-,648
Contig_082,Feature_04116,CDS,72318,73646,-,1329
Contig_082,Feature_04117,CDS,74421,75167,+,747
Contig_082,Feature_04118,CDS,75407,76186,+,780
Contig_082,Feature_04119,CDS,76312,77730,-,1419
Contig_082,Feature_04120,CDS,78248,79705,-,1458
Contig_082,Feature_04121,CDS,79917,80888,+,972
Contig_082,Feature_04122,CDS,81122,81970,+,849
Contig_082,Feature_04123,CDS,82196,84052,+,1857
Contig_082,Feature_04124,CDS,84187,84702,+,516
Contig_082,Feature_04125,CDS,84895,86256,-,1362
Contig_082,Feature_04126,CDS,86411,87106,+,696
Contig_082,Feature_04127,CDS,87147,91574,-,4428
Contig_082,Feature_04128,CDS,91627,93360,-,1734
Contig_082,Feature_04129,CDS,93357,93803,-,447
Contig_082,Feature_04130,CDS,93849,94553,+,705
Contig_082,Feature_04131,CDS,94521,95432,-,912
Contig_082,Feature_04132,CDS,95392,96618,-,1227
Contig_082,Feature_04133,CDS,96615,97868,-,1254
Contig_082,Feature_04134,CDS,97873,98994,-,1122
Contig_082,Feature_04135,CDS,99392,101113,+,1722
Contig_082,Feature_04136,CDS,101205,101312,+,108
Contig_082,Feature_04137,CDS,101418,102107,+,690
Contig_082,Feature_04138,CDS,102136,102978,+,843
Contig_082,Feature_04139,CDS,102975,103805,+,831
Contig_082,Feature_04140,CDS,103802,104491,+,690
Contig_082,Feature_04141,CDS,104596,104751,-,156
Contig_082,Feature_04142,CDS,104903,105244,-,342
Contig_082,Feature_04143,CDS,105349,106260,+,912
Contig_082,Feature_04144,CDS,106446,107414,-,969
Contig_082,Feature_04145,CDS,107602,108945,+,1344
Contig_082,Feature_04146,tRNA,109160,109233,-,74
Contig_082,Feature_04147,CDS,109409,109702,+,294
Contig_082,Feature_04148,CDS,110012,110371,-,360
Contig_082,Feature_04149,CDS,110535,112379,+,1845
Contig_082,Feature_04150,CDS,112542,113174,-,633
Contig_082,Feature_04151,CDS,113174,113935,-,762
Contig_082,Feature_04152,CDS,114029,115087,-,1059
Contig_082,Feature_04153,CDS,115241,115798,+,558
Contig_082,Feature_04154,CDS,115870,116307,+,438
Contig_082,Feature_04155,CDS,116458,117243,-,786
Contig_082,Feature_04156,CDS,117348,117986,-,639
Contig_082,Feature_04157,CDS,118153,118788,-,636
Contig_082,Feature_04158,CDS,118879,119889,-,1011
Contig_082,Feature_04159,CDS,119913,120698,-,786
Contig_082,Feature_04160,CDS,120962,121840,+,879
Contig_082,Feature_04161,CDS,121832,122947,-,1116
Contig_082,Feature_04162,CDS,122947,123819,-,873
Contig_082,Feature_04163,CDS,123812,125161,-,1350
Contig_082,Feature_04164,CDS,125164,126144,-,981
Contig_082,Feature_04165,CDS,126164,126871,-,708
Contig_082,Feature_04166,CDS,127087,127800,+,714
Contig_082,Feature_04167,CDS,128011,129138,+,1128
Contig_082,Feature_04168,CDS,129362,129778,-,417
Contig_082,Feature_04169,CDS,129943,131931,+,1989
Contig_082,Feature_04170,CDS,131989,132165,+,177
Contig_082,Feature_04171,CDS,132353,133708,+,1356
Contig_082,Feature_04172,CDS,133929,134816,+,888
Contig_082,Feature_04173,CDS,134887,135258,-,372
Contig_082,Feature_04174,CDS,135429,135920,-,492
Contig_082,Feature_04175,CDS,136087,136569,-,483
Contig_082,Feature_04176,CDS,136941,137168,-,228
Contig_082,Feature_04177,CDS,137433,138353,+,921
Contig_082,Feature_04178,CDS,138358,139722,+,1365
Contig_082,Feature_04179,CDS,139747,141576,+,1830
Contig_082,Feature_04180,CDS,141665,142945,-,1281
Contig_082,Feature_04181,CDS,143028,144116,-,1089
Contig_082,Feature_04182,CDS,144113,145264,-,1152
Contig_082,Feature_04183,CDS,145282,146814,-,1533
Contig_082,Feature_04184,CDS,146864,147676,-,813
Contig_082,Feature_04185,CDS,147678,148484,-,807
Contig_082,Feature_04186,CDS,148474,149466,-,993
Contig_082,Feature_04187,CDS,149537,150448,-,912
Contig_082,Feature_04188,CDS,150606,150851,-,246
Contig_082,Feature_04189,CDS,150870,152246,-,1377
Contig_082,Feature_04190,CDS,152313,153506,-,1194
Contig_082,Feature_04191,CDS,153553,153831,-,279
Contig_082,Feature_04192,CDS,154196,155062,+,867
Contig_082,Feature_04193,CDS,155065,155793,+,729
Contig_082,Feature_04194,CDS,155790,157016,+,1227
Contig_082,Feature_04195,CDS,157111,158091,-,981
Contig_082,Feature_04196,CDS,158286,159866,+,1581
Contig_082,Feature_04197,CDS,159989,160654,-,666
Contig_082,Feature_04198,CDS,160725,160952,-,228
Contig_082,Feature_04199,CDS,161445,161642,+,198
Contig_082,Feature_04200,CDS,161717,162655,-,939
Contig_082,Feature_04201,CDS,162652,164043,-,1392
Contig_082,Feature_04202,CDS,164049,164771,-,723
Contig_082,Feature_04203,CDS,164768,165943,-,1176
Contig_082,Feature_04204,CDS,166170,167201,+,1032
Contig_082,Feature_04205,CDS,167394,168485,+,1092
Contig_082,Feature_04206,CDS,168543,169637,+,1095
Contig_082,Feature_04207,CDS,169758,170783,+,1026
Contig_082,Feature_04208,CDS,170911,172767,-,1857
Contig_082,Feature_04209,CDS,172836,174095,-,1260
Contig_082,Feature_04210,CDS,174332,175363,+,1032
Contig_082,Feature_04211,CDS,175445,175948,-,504
Contig_082,Feature_04212,CDS,176450,177355,-,906
Contig_082,Feature_04213,CDS,177470,177868,-,399
Contig_082,Feature_04214,CDS,178208,179038,+,831
Contig_082,Feature_04215,CDS,179083,179553,-,471
Contig_082,Feature_04216,CDS,179963,181399,+,1437
Contig_082,Feature_04217,CDS,181503,182432,-,930
Contig_082,Feature_04218,CDS,182563,183189,-,627
Contig_082,Feature_04219,CDS,183182,183826,-,645
Contig_082,Feature_04220,CDS,184069,184416,+,348
Contig_082,Feature_04221,CDS,184442,184867,+,426
Contig_082,Feature_04222,CDS,184933,185106,-,174
Contig_082,Feature_04223,CDS,185129,186349,-,1221
Contig_082,Feature_04224,CDS,186383,187609,-,1227
Contig_082,Feature_04225,CDS,187609,188937,-,1329
Contig_082,Feature_04226,CDS,189022,189399,+,378
Contig_082,Feature_04227,CDS,189392,190597,-,1206
Contig_082,Feature_04228,CDS,190625,191341,-,717
Contig_082,Feature_04229,CDS,191338,192336,-,999
Contig_082,Feature_04230,CDS,192297,193151,-,855
Contig_082,Feature_04231,CDS,193148,194134,-,987
Contig_082,Feature_04232,CDS,194127,195218,-,1092
Contig_082,Feature_04233,CDS,195340,196986,-,1647
Contig_082,Feature_04234,CDS,197051,198184,-,1134
Contig_082,Feature_04235,CDS,198218,199309,-,1092
Contig_082,Feature_04236,CDS,199492,199851,-,360
Contig_082,Feature_04237,CDS,199799,200149,-,351
Contig_082,Feature_04238,CDS,200149,200481,-,333
Contig_082,Feature_04239,CDS,200511,200798,-,288
Contig_082,Feature_04240,CDS,200917,202380,-,1464
Contig_082,Feature_04241,CDS,202453,203184,-,732
Contig_082,Feature_04242,CDS,203181,203972,-,792
Contig_082,Feature_04243,CDS,203969,204904,-,936
Contig_082,Feature_04244,CDS,204901,205839,-,939
Contig_082,Feature_04245,CDS,206396,208174,+,1779
Contig_082,Feature_04246,CDS,208341,210131,-,1791
Contig_082,Feature_04247,CDS,210136,210726,-,591
Contig_082,Feature_04248,CDS,211008,213017,+,2010
Contig_082,Feature_04249,CDS,213158,213943,-,786
Contig_082,Feature_04250,CDS,214058,215221,-,1164
Contig_082,Feature_04251,CDS,215428,216555,+,1128
Contig_082,Feature_04252,CDS,216644,217441,+,798
Contig_082,Feature_04253,CDS,217583,218368,-,786
Contig_082,Feature_04254,CDS,218549,219847,+,1299
Contig_082,Feature_04255,CDS,219955,221232,-,1278
Contig_082,Feature_04256,CDS,221439,221555,+,117
Contig_082,Feature_04257,CDS,221678,222907,-,1230
Contig_082,Feature_04258,CDS,222904,223650,-,747
Contig_082,Feature_04259,CDS,223669,225060,-,1392
Contig_082,Feature_04260,CDS,225182,225961,-,780
Contig_082,Feature_04261,CDS,226001,226465,-,465
Contig_082,Feature_04262,CDS,226885,227787,+,903
Contig_082,Feature_04263,CDS,227848,228657,+,810
Contig_082,Feature_04264,CDS,228845,229585,+,741
Contig_082,Feature_04265,CDS,229592,230347,-,756
Contig_082,Feature_04266,CDS,230445,231332,+,888
Contig_082,Feature_04267,CDS,231645,232253,-,609
Contig_082,Feature_04268,CDS,232306,233046,-,741
Contig_082,Feature_04269,CDS,233153,234097,-,945
Contig_082,Feature_04270,CDS,234165,234974,-,810
Contig_082,Feature_04271,CDS,235144,235911,-,768
Contig_082,Feature_04272,CDS,235931,237676,-,1746
Contig_082,Feature_04273,CDS,237770,238444,-,675
Contig_082,Feature_04274,CDS,238445,238585,-,141
Contig_082,Feature_04275,CDS,238671,239576,+,906
Contig_082,Feature_04276,CDS,239582,240259,-,678
Contig_082,Feature_04277,CDS,240278,241618,-,1341
Contig_082,Feature_04278,CDS,242432,244162,+,1731
Contig_082,Feature_04279,CDS,244131,246233,-,2103
Contig_082,Feature_04280,CDS,246393,246710,-,318
Contig_082,Feature_04281,CDS,246836,247783,-,948
Contig_082,Feature_04282,CDS,247882,249399,-,1518
Contig_082,Feature_04283,CDS,249744,250523,+,780
Contig_082,Feature_04284,CDS,250713,251879,-,1167
Contig_082,Feature_04285,CDS,251876,253213,-,1338
Contig_082,Feature_04286,CDS,253327,253833,-,507
Contig_082,Feature_04287,CDS,253969,255159,-,1191
Contig_082,Feature_04288,CDS,255396,256400,+,1005
Contig_082,Feature_04289,CDS,256560,256697,-,138
Contig_082,Feature_04290,CDS,256987,257643,-,657
Contig_082,Feature_04291,CDS,257863,259398,+,1536
Contig_082,Feature_04292,CDS,259358,261466,-,2109
Contig_082,Feature_04293,CDS,261774,262019,+,246
Contig_082,Feature_04294,CDS,262222,262881,+,660
Contig_082,Feature_04295,CDS,262882,263739,+,858
Contig_082,Feature_04296,CDS,263889,264209,-,321
Contig_082,Feature_04297,CDS,264523,264813,-,291
Contig_082,Feature_04298,CDS,264832,265158,-,327
Contig_082,Feature_04299,CDS,265238,265852,-,615
Contig_082,Feature_04300,CDS,265938,266867,-,930
Contig_082,Feature_04301,CDS,267014,267892,+,879
Contig_082,Feature_04302,CDS,267900,268091,+,192
Contig_082,Feature_04303,CDS,268241,269011,-,771
Contig_082,Feature_04304,CDS,269259,269618,-,360
Contig_082,Feature_04305,CDS,269990,271096,+,1107
Contig_082,Feature_04306,CDS,271299,272366,+,1068
Contig_082,Feature_04307,CDS,272483,272740,-,258
Contig_082,Feature_04308,CDS,272829,273074,+,246
Contig_082,Feature_04309,CDS,273166,273930,-,765
Contig_082,Feature_04310,CDS,274074,274916,-,843
Contig_082,Feature_04311,CDS,274991,275659,-,669
Contig_082,Feature_04312,CDS,275656,276678,-,1023
Contig_082,Feature_04313,CDS,276751,276921,-,171
Contig_082,Feature_04314,CDS,277084,277803,-,720
Contig_082,Feature_04315,CDS,277859,279625,-,1767
Contig_082,Feature_04316,CDS,279755,280687,-,933
Contig_082,Feature_04317,CDS,280903,281247,-,345
Contig_082,Feature_04318,CDS,281483,282772,+,1290
Contig_082,Feature_04319,CDS,282790,284424,-,1635
Contig_082,Feature_04320,CDS,284558,285037,-,480
Contig_082,Feature_04321,CDS,285087,285836,-,750
Contig_082,Feature_04322,CDS,285918,287996,-,2079
Contig_082,Feature_04323,CDS,288179,290263,-,2085
Contig_082,Feature_04324,CDS,290284,291435,-,1152
Contig_082,Feature_04325,CDS,291452,291934,-,483
Contig_082,Feature_04326,CDS,292157,293326,+,1170
Contig_082,Feature_04327,CDS,293742,294083,+,342
Contig_082,Feature_04328,CDS,294168,295112,-,945
Contig_082,Feature_04329,CDS,295316,296299,+,984
Contig_082,Feature_04330,CDS,296313,296480,-,168
Contig_082,Feature_04331,CDS,296550,296771,-,222
Contig_082,Feature_04332,CDS,296892,297059,+,168
Contig_082,Feature_04333,CDS,297102,298091,-,990
Contig_082,Feature_04334,CDS,298546,299511,+,966
Contig_082,Feature_04335,CDS,299602,299838,+,237
Contig_082,Feature_04336,CDS,299962,300363,-,402
Contig_082,Feature_04337,CDS,300622,302409,-,1788
Contig_082,Feature_04338,CDS,302508,302678,+,171
Contig_082,Feature_04339,CDS,302675,302911,+,237
Contig_082,Feature_04340,CDS,302999,303709,-,711
Contig_082,Feature_04341,CDS,303752,304129,-,378
Contig_082,Feature_04342,CDS,304283,304378,-,96
Contig_082,Feature_04343,CDS,304541,305839,+,1299
Contig_082,Feature_04344,CDS,305906,306709,+,804
Contig_082,Feature_04345,CDS,306847,307710,-,864
Contig_082,Feature_04346,CDS,307735,308637,-,903
Contig_082,Feature_04347,CDS,308880,309986,+,1107
Contig_082,Feature_04348,CDS,310031,310840,-,810
Contig_082,Feature_04349,CDS,310978,311910,-,933
Contig_082,Feature_04350,CDS,311994,312836,-,843
Contig_082,Feature_04351,CDS,312833,313735,-,903
Contig_082,Feature_04352,CDS,313768,315132,-,1365
Contig_082,Feature_04353,CDS,315231,317087,-,1857
Contig_082,Feature_04354,CDS,317111,318706,-,1596
Contig_082,Feature_04355,CDS,318776,319465,-,690
Contig_082,Feature_04356,CDS,319485,320102,-,618
Contig_082,Feature_04357,CDS,320163,320978,-,816
Contig_082,Feature_04358,CDS,320993,321526,-,534
Contig_082,Feature_04359,CDS,321507,322112,-,606
Contig_082,Feature_04360,CDS,322266,323756,-,1491
Contig_082,Feature_04361,CDS,323975,325864,-,1890
Contig_082,Feature_04362,CDS,326113,326943,-,831
Contig_082,Feature_04363,CDS,327219,328658,-,1440
Contig_082,Feature_04364,CDS,329086,330546,+,1461
Contig_082,Feature_04365,CDS,330570,331415,+,846
Contig_082,Feature_04366,CDS,331419,332354,+,936
Contig_082,Feature_04367,CDS,332370,333911,+,1542
Contig_082,Feature_04368,CDS,334044,335990,+,1947
Contig_082,Feature_04369,CDS,336178,336534,+,357
Contig_082,Feature_04370,CDS,336531,336830,+,300
Contig_082,Feature_04371,CDS,336985,338286,+,1302
Contig_082,Feature_04372,CDS,338362,339642,+,1281
Contig_082,Feature_04373,CDS,339774,340250,-,477
Contig_082,Feature_04374,CDS,340313,341254,-,942
Contig_082,Feature_04375,CDS,341320,342534,-,1215
Contig_082,Feature_04376,CDS,342531,343268,-,738
Contig_082,Feature_04377,CDS,343265,344737,-,1473
Contig_082,Feature_04378,CDS,344773,345882,-,1110
Contig_082,Feature_04379,CDS,346100,348103,-,2004
Contig_082,Feature_04380,CDS,348069,348833,-,765
Contig_082,Feature_04381,CDS,348949,349935,-,987
Contig_082,Feature_04382,CDS,349932,350633,-,702
Contig_082,Feature_04383,CDS,350745,350939,-,195
Contig_082,Feature_04384,CDS,351217,352005,-,789
Contig_082,Feature_04385,CDS,352083,352745,-,663
Contig_082,Feature_04386,CDS,352909,353142,+,234
Contig_082,Feature_04387,CDS,353295,354875,-,1581
Contig_082,Feature_04388,CDS,355173,356729,-,1557
Contig_082,Feature_04389,CDS,356917,357681,-,765
Contig_082,Feature_04390,CDS,357930,358385,+,456
Contig_082,Feature_04391,CDS,358462,359112,-,651
Contig_082,Feature_04392,CDS,359090,360169,-,1080
Contig_082,Feature_04393,CDS,360186,360833,-,648
Contig_082,Feature_04394,CDS,360982,361686,-,705
Contig_082,Feature_04395,CDS,361686,362171,-,486
Contig_082,Feature_04396,CDS,362179,362847,-,669
Contig_082,Feature_04397,CDS,362936,363247,-,312
Contig_082,Feature_04398,CDS,363375,364601,-,1227
Contig_082,Feature_04399,CDS,364746,365303,-,558
Contig_082,Feature_04400,CDS,365744,365983,-,240
Contig_082,Feature_04401,CDS,366032,366244,-,213
Contig_082,Feature_04402,CDS,366297,366548,-,252
Contig_082,Feature_04403,CDS,366652,367692,-,1041
Contig_082,Feature_04404,CDS,367736,369043,-,1308
Contig_082,Feature_04405,CDS,369067,369843,-,777
Contig_082,Feature_04406,CDS,369824,370345,-,522
Contig_082,Feature_04407,CDS,370568,370795,+,228
Contig_082,Feature_04408,tRNA,371419,371497,-,79
Contig_082,Feature_04409,tRNA,371509,371583,-,75
Contig_082,Feature_04410,tRNA,371596,371667,-,72
Contig_082,Feature_04411,tRNA,371674,371748,-,75
Contig_082,Feature_04412,tRNA,371758,371830,-,73
Contig_082,Feature_04413,tRNA,371849,371922,-,74
Contig_082,Feature_04414,tRNA,371930,372015,-,86
Contig_082,Feature_04415,tRNA,372020,372095,-,76
Contig_082,Feature_04416,tRNA,372118,372190,-,73
Contig_082,Feature_04417,tRNA,372228,372304,-,77
Contig_082,Feature_04418,tRNA,372320,372396,-,77
Contig_082,Feature_04419,tRNA,372423,372498,-,76
Contig_082,Feature_04420,tRNA,372567,372638,-,72
Contig_082,Feature_04421,tRNA,372656,372747,-,92
Contig_082,Feature_04422,tRNA,372751,372826,-,76
Contig_082,Feature_04423,rRNA,372893,373092,-,200
Contig_083,Feature_04424,tRNA,21,96,-,76
Contig_083,Feature_04425,tRNA,119,194,-,76
Contig_083,Feature_04426,tRNA,246,322,-,77
Contig_084,Feature_04427,tRNA,28,99,-,72
Contig_084,Feature_04428,tRNA,131,222,-,92
Contig_084,Feature_04429,tRNA,226,299,-,74
Contig_084,Feature_04430,tRNA,333,408,-,76
Contig_085,Feature_04431,rRNA,1,564,-,564
Contig_086,Feature_04432,CDS,530,1408,-,879
Contig_086,Feature_04433,CDS,1522,3240,-,1719
Contig_086,Feature_04434,CDS,3427,3858,-,432
Contig_086,Feature_04435,CDS,3967,5370,-,1404
Contig_086,Feature_04436,CDS,5378,6022,-,645
Contig_086,Feature_04437,CDS,6106,6819,-,714
Contig_086,Feature_04438,CDS,6879,7340,-,462
Contig_086,Feature_04439,CDS,7475,8920,-,1446
Contig_086,Feature_04440,CDS,8947,10404,-,1458
Contig_086,Feature_04441,CDS,10432,10719,-,288
Contig_086,Feature_04442,CDS,11012,11398,-,387
Contig_086,Feature_04443,CDS,11479,11688,-,210
Contig_086,Feature_04444,CDS,11932,12561,-,630
Contig_086,Feature_04445,CDS,12565,13134,-,570
Contig_086,Feature_04446,CDS,13136,13750,-,615
Contig_086,Feature_04447,CDS,13896,14219,+,324
Contig_086,Feature_04448,CDS,14179,14382,+,204
Contig_086,Feature_04449,CDS,14300,15490,-,1191
Contig_086,Feature_04450,CDS,15501,16157,-,657
Contig_086,Feature_04451,CDS,16551,17117,+,567
Contig_086,Feature_04452,CDS,17218,18012,-,795
Contig_086,Feature_04453,CDS,18101,18691,-,591
Contig_086,Feature_04454,CDS,18812,19039,+,228
Contig_086,Feature_04455,CDS,19198,19917,-,720
Contig_086,Feature_04456,CDS,20150,20863,+,714
Contig_086,Feature_04457,CDS,21003,21260,+,258
Contig_086,Feature_04458,CDS,21303,21704,+,402
Contig_086,Feature_04459,CDS,21806,22270,+,465
Contig_086,Feature_04460,CDS,22385,23344,-,960
Contig_086,Feature_04461,CDS,23463,24236,-,774
Contig_086,Feature_04462,CDS,24233,24685,-,453
Contig_086,Feature_04463,CDS,24704,25042,-,339
Contig_086,Feature_04464,CDS,25143,26813,-,1671
Contig_086,Feature_04465,CDS,26833,27702,-,870
Contig_086,Feature_04466,CDS,27783,31499,-,3717
Contig_086,Feature_04467,CDS,31483,32664,-,1182
Contig_086,Feature_04468,CDS,32899,33240,-,342
Contig_086,Feature_04469,CDS,33337,33852,-,516
Contig_086,Feature_04470,CDS,33906,34427,-,522
Contig_086,Feature_04471,CDS,34689,34856,+,168
Contig_086,Feature_04472,CDS,34986,36173,-,1188
Contig_086,Feature_04473,CDS,36362,37231,-,870
Contig_086,Feature_04474,CDS,37741,37926,+,186
Contig_086,Feature_04475,CDS,38108,39736,-,1629
Contig_086,Feature_04476,CDS,39951,40784,-,834
Contig_086,Feature_04477,CDS,40774,41757,-,984
Contig_086,Feature_04478,CDS,41772,42731,-,960
Contig_086,Feature_04479,CDS,42889,47256,-,4368
Contig_086,Feature_04480,CDS,47356,47853,-,498
Contig_086,Feature_04481,CDS,47885,48352,-,468
Contig_086,Feature_04482,CDS,48425,48940,-,516
Contig_086,Feature_04483,CDS,49339,50316,+,978
Contig_086,Feature_04484,CDS,50326,51324,+,999
Contig_086,Feature_04485,CDS,51321,52112,+,792
Contig_086,Feature_04486,CDS,52114,52464,+,351
Contig_086,Feature_04487,CDS,52557,53567,-,1011
